district,subject of transaction,total land transfer area square meters,urban land use zoning,non-urban land Use zoning,non-urban land use planning,transaction year and month,number of transaction pens,transfer level,total floors,building type,main use,main building material,year and month of completion of construction,total area of building transfer square meters,construction status-room,construction status-hall,construction status-bathroom,construction status-compartment,with or without management organization,total price,unit price per square meter,parking category,Car displacement to total area square meters,total parking price,numbers
Luzhou,House and land (land + building),23.05,Living,,,1080707,ground1 house1 park0,6,7,mansion,living,reinforced concrete construction,1040728.0,97.9199999999999,2,2,1,Yes,Yes,12150000,124081.0,,0.0,0,RPORMLLMPHOFFGF56DA
Sanzhong,House and land (land + building),10.65,Living,,,1080621,ground2 house1 park0,2,7,mansion,living,reinforced concrete construction,840512.0,63.36,2,1,1,Yes,Yes,7000000,110480.0,,0.0,0,RPRPMLKMPHOFFGF56DA
Three Gorges,House and land (land + building),15.43,Living,,,1080708,ground1 house1 park0,5,7,mansion,living,reinforced concrete construction,820220.0,82.42,4,2,2,Yes,No,4900000,59452.0,,0.0,0,RPPNMLKMPHOFFIF88CA
Zhonghe,House and land (land + building),21.68,Living,,,1080703,ground1 house1 park0,1,7,mansion,living,reinforced concrete construction,810814.0,112.21,3,1,2,Yes,No,13000000,115854.0,,0.0,0,RPSOMLSJQHOFFHF17CA
Sanzhong,House and land (land + building),21.4,Living,,,1080625,ground1 house1 park0,4,7,mansion,living,reinforced concrete construction,840422.0,120.36999999999901,4,2,2,Yes,Yes,5200000,43200.0,,0.0,0,RPPNMLLJQHOFFGF58CA
Sanzhong,House and land (land + building),21.55,Living,,,1080702,ground1 house1 park0,2,7,mansion,living,reinforced concrete construction,840925.0,129.01,3,2,2,Yes,Yes,12680000,98287.0,,0.0,0,RPVNMLLJQHOFFGF56CA
Xinzhuang,House and land (land + building),12.42,Living,,,1080707,ground1 house1 park0,6,7,mansion,living,reinforced concrete construction,811215.0,77.47,4,0,4,Yes,Yes,7000000,90358.0,,0.0,0,RPPVMLLJQHOFFBF88CA
Xinzhuang,House and land (land + building) + parking space,26.61,Living,,,1080622,ground1 house1 park1,3,7,mansion,living,reinforced concrete construction,821228.0,144.3,4,2,2,Yes,Yes,11500000,79695.0,parking area,20.15,0,RPWNMLLMPHOFFBF98CA
Linkou,House and land (land + building) + parking space,18.74,Living,,,1080624,ground1 house1 park1,5,7,mansion,other,reinforced concrete construction,1050627.0,102.05,2,1,1,Yes,Yes,7300000,71534.0,parking area,33.8,0,RPVSMLLMPHOFFBF76CA
Xindian,House and land (land + building) + parking space,28.95,Living,,,1080616,ground3 house1 park1,7,7,mansion,living,reinforced concrete construction,800205.0,179.16,3,2,2,Yes,Yes,12240000,68323.0,parking area,45.47,0,RPQPMLOKQHOFFCF88CA
Xizhi,House and land (land + building),18.66,Living,,,1080528,ground1 house1 park0,2,7,mansion,living,reinforced concrete construction,830120.0,104.99,3,2,2,Yes,Yes,9000000,85722.0,,0.0,0,RPOOMLLMPHOFFDF48CA
Xizhi,House and land (land + building) + parking space,19.79,Living,,,1070917,ground1 house1 park1,2,7,mansion,other,other,1080514.0,149.34,2,2,2,Yes,Yes,9300000,72811.0,parking area,40.84,1400000,RPSRMLLJQHOFFDF98CA
Yonghe,House and land (land + building),6.26,Business,,,1080606,ground2 house1 park0,7,7,suite,living,reinforced concrete construction,680522.0,76.67,1,1,1,Yes,Yes,4300000,56085.0,,0.0,0,RPRPMLKMPHOFFHF56CA
Yonghe,House and land (land + building),4.13,Living,,,1080628,ground2 house1 park0,3,7,suite,other,other,1070102.0,38.6,1,1,1,Yes,Yes,6500000,168394.0,,0.0,0,RPRQMLLMPHOFFHF76CA
Zhonghe,House and land (land + building),30.97,Living,,,1080722,ground1 house1 park0,3,7,mansion,living,reinforced concrete construction,790622.0,149.10999999999902,3,2,2,Yes,Yes,15250000,102273.0,,0.0,0,RPQPMLLMPHOFFHF76EA
Gongliao,House and land (land + building),26.24,Living,,,1080710,ground1 house1 park0,6,7,mansion,living,reinforced concrete construction,860125.0,124.84,3,2,2,Yes,No,2200000,17623.0,,0.0,0,RPSNMLSJQHOFFFF96DA
Xindian,House and land (land + building) + parking space,101.68,,hillside conservation area,hillside conservation,1080619,ground2 house1 park1,1,7,mansion,living,reinforced concrete construction,1010822.0,230.56,4,2,2,Yes,Yes,14800000,64808.0,parking area,26.88,1600000,RPPNMLNJQHOFFCF48DA
Taishan,House and land (land + building) + parking space,21.57,Living,,,1080521,ground1 house1 park1,5,7,mansion,living,reinforced concrete construction,850817.0,114.73,3,2,1,Yes,Yes,8880000,77399.0,mechanical and stereoscopic garage,0.0,1200000,RPXQMLLJQHOFFBF66DA
Three Gorges,House and land (land + building),22.1,Living,,,1080712,ground1 house1 park0,4,7,mansion,living,reinforced concrete construction,850215.0,125.64,3,2,2,Yes,Yes,9300000,74021.0,,0.0,0,RPVNMLMKQHOFFIF96CA
Yinge,House and land (land + building),23.14,Living,,,1080702,ground1 house1 park0,6 ,7,mansion,living,reinforced concrete construction,870902.0,130.36,3,2,2,Yes,Yes,7000000,53697.0,,0.0,0,RPPSMLLMPHOFFIF86CA
Zhonghe,House and land (land + building) + parking space,92.18,Factory,,,1080531,ground1 house1 park2,5,7,office,other,reinforced concrete construction,891128.0,574.48,0,0,0,No,Yes,48000000,83554.0,parking area,67.98,0,RPUNMLOJRHOFFHF96CA
Luzhou,House and land (land + building) + parking space,18.48,Living,,,1080626,ground1 house1 park1,3,7,mansion,living,reinforced concrete construction,880123.0,135.24,3,1,1,Yes,Yes,14000000,103520.0,parking area,0.0,0,RPWNMLMLQHOFFGF96CA
Sanzhong,House and land (land + building),23.76,Living,,,1080703,ground1 house1 park0,4,7,mansion,living,reinforced concrete construction,1041105.0,112.52,3,2,2,Yes,Yes,12000000,106648.0,,0.0,0,RPWQMLLMPHOFFGF17CA
Xizhi,House and land (land + building) + parking space,31.39,Living,,,1080704,ground1 house1 park1,5,7,mansion,living,reinforced concrete construction,820111.0,184.62,4,2,2,Yes,No,14100000,76373.0,mechanical and stereoscopic garage,21.47,0,RPVQMLMKQHOFFDF76CA
Banqiao,House and land (land + building),21.02,Living,,,1080606,ground1 house1 park0,4,7,mansion,living,reinforced concrete construction,850727.0,103.3,3,2,1,Yes,Yes,9330000,90319.0,,0.0,0,RPWQMLTKPHOFFAF17CA
Xinzhuang,House and land (land + building) + parking space,22.22,Living,,,1080528,ground1 house1 park1,4,7,mansion,living,reinforced concrete construction,870729.0,119.1,3,2,2,Yes,Yes,13460000,113014.0,mechanical and stereoscopic garage,0.0,0,RPRNMLMKPHOFFBF38CA
Linkou,House and land (land + building) + parking space,27.2,Living,,,1080507,ground1 house1 park1,2,7,mansion,living,reinforced concrete construction,950104.0,166.55,3,2,2,Yes,Yes,12500000,75053.0,parking area,0.0,0,RPPOMLQJQHOFFBF68CA
Xindian,House and land (land + building),20.37,Living,,,1080619,ground1 house1 park0,7,7,mansion,living,reinforced concrete construction,841127.0,154.76999999999902,3,2,2,Yes,Yes,12000000,77534.0,,0.0,0,RPUNMLPKPHOFFCF09CA
Freshwater,House and land (land + building),15.24,Business,,,1080510,ground1 house1 park0,3,7,mansion,other,reinforced concrete construction,830310.0,111.53,3,2,1,Yes,No,5900000,52901.0,,0.0,0,RPOOMLQLPHOFFEF98CA
Xinzhuang,House and land (land + building),12.79,Living,,,1080501,ground1 house1 park0,6,7,mansion,living,reinforced concrete construction,820621.0,77.69,2,1,1,Yes,Yes,6700000,86240.0,,0.0,0,RPPQMLMKPHOFFBF58DA
Sanzhong,House and land (land + building),18.57,Living,,,1080505,ground1 house1 park0,4,7,mansion,living,reinforced concrete construction,830408.0,102.34,3,2,2,Yes,No,12100000,118233.0,,0.0,0,RPRNMLOKPHOFFGF56DA
Luzhou,House and land (land + building),18.65,Living,,,1080613,ground1 house1 park0,2,7,mansion,living,reinforced concrete construction,820813.0,99.7299999999999,3,2,2,Yes,Yes,9220000,92450.0,,0.0,0,RPOPMLPKPHOFFGF56DA
Luzhou,House and land (land + building) + parking space,25.0,Living,,,1080528,ground1 house1 park1,4,7,mansion,living,reinforced concrete construction,801128.0,139.49,3,2,2,Yes,Yes,11000000,78859.0,mechanical and stereoscopic garage,0.0,1600000,RPSQMLQKPHOFFGF17DA
Yonghe,House and land (land + building),11.16,Living,,,1080624,ground1 house1 park0,3,7,suite,business,reinforced concrete construction,871014.0,66.46,1,1,1,Yes,Yes,8000000,120373.0,,0.0,0,RPRPMLMKPHOFFHF66DA
Tree,House and land (land + building),19.68,Living,,,1080410,ground1 house1 park0,6,7,mansion,living,reinforced concrete construction,820710.0,101.92,3,2,2,Yes,Yes,8600000,84380.0,,0.0,0,RPPNMLRKPHOFFIF86DA
Freshwater,House and land (land + building) + parking space,22.22,Living,,,1080615,ground5 house1 park1,4,7,mansion,living,reinforced concrete construction,971016.0,115.6,2,2,1,Yes,Yes,9400000,81315.0,parking area,31.68,0,RPWRMLNKQHOFFEF37EA
Bali,House and land (land + building) + parking space,41.56,Living,,,1080613,ground1 house1 park1,7,7,mansion,living,reinforced concrete construction,910607.0,226.81,3,2,2,Yes,Yes,7700000,33949.0,parking area,12.84,0,RPURMLNKQHOFFEF17EA
Luzhou,House and land (land + building),21.49,Living,,,1080622,ground1 house1 park0,2,7,mansion,living,reinforced concrete construction,860725.0,113.84,3,2,2,Yes,No,11500000,101019.0,,0.0,0,RPPPMLQKPHOFFGF76DA
Xindian,House and land (land + building) + parking space,24.62,Living,,,1080617,ground1 house1 park1,3,7,mansion,living,reinforced concrete construction,1011012.0,94.5399999999999,3,1,1,Yes,No,11300000,119526.0,other,0.0,1200000,RPOOMLLMPHOFFCF48DA
Zhonghe,House and land (land + building) + parking space,116.93,Factory,,,1080315,ground1 house2 park4,7,7,office,factory,reinforced concrete construction,860913.0,686.71,0,0,0,No,Yes,53000000,77180.0,parking area,116.36,0,RPXPMLQKPHOFFHF57CA
Zhonghe,House and land (land + building),16.54,Living,,,1080331,ground1 house1 park0,3,7,mansion,living,reinforced concrete construction,780808.0,107.89,3,2,2,Yes,No,12860000,119195.0,,0.0,0,RPVOMLRKPHOFFHF37CA
Zhonghe,House and land (land + building),21.01,Living,,,1080612,ground1 house1 park0,2,7,mansion,living,reinforced concrete construction,871107.0,113.0,2,2,1,Yes,No,11280000,99823.0,,0.0,0,RPQNMLPKPHOFFHF56CA
Luzhou,House and land (land + building),15.07,Living,,,1080505,ground1 house1 park0,4,7,mansion,living,reinforced concrete construction,900905.0,73.83,2,2,1,Yes,Yes,8200000,111066.0,,0.0,0,RPXPMLQKPHOFFGF47CA
Freshwater,House and land (land + building),15.24,Business,,,1080523,ground1 house1 park0,6,7,mansion,living,reinforced concrete construction,830310.0,111.53,3,2,1,Yes,No,6300000,56487.0,,0.0,0,RPSSMLRJQHOFFEF17CA
Xindian,House and land (land + building),17.77,Living,,,1080619,ground1 house1 park0,6,7,mansion,living,reinforced concrete construction,830427.0,97.07,3,2,2,Yes,Yes,8300000,85505.0,,0.0,0,RPOPMLQKPHOFFCF78CA
Linkou,House and land (land + building) + parking space,29.64,Living,,,1080626,ground1 house1 park1,6,7,mansion,other,reinforced concrete construction,1080606.0,128.88,2,2,1,Yes,Yes,9500000,77798.0,parking area,28.62,1700000,RPTNMLPJQHOFFBF88CA
Linkou,House and land (land + building) + parking space,30.83,Living,,,1080626,ground1 house1 park1,5,7,mansion,other,reinforced concrete construction,1080606.0,134.54,2,2,1,Yes,Yes,9700000,75374.0,parking area,29.73,1800000,RPWRMLLJQHOFFBF56CA
Linkou,House and land (land + building) + parking space,37.55,Living,,,1080626,ground1 house1 park1,3,7,mansion,other,reinforced concrete construction,1080606.0,155.32,3,2,2,Yes,Yes,11220000,75802.0,parking area,29.73,1700000,RPXRMLLJQHOFFBF66CA
Linkou,House and land (land + building) + parking space,28.85,Living,,,1080626,ground1 house1 park1,5,7,mansion,other,reinforced concrete construction,1080606.0,125.84,2,2,1,Yes,Yes,9120000,78244.0,parking area,29.73,1600000,RPPSMLLJQHOFFBF58CA
Linkou,House and land (land + building) + parking space,41.5,Living,,,1080626,ground1 house1 park1,7,7,mansion,other,reinforced concrete construction,1080606.0,168.91,3,2,2,Yes,Yes,12330000,75657.0,parking area,29.73,1800000,RPSSMLLJQHOFFBF88CA
Linkou,House and land (land + building) + parking space,30.83,Living,,,1080626,ground1 house1 park1,3,7,mansion,other,reinforced concrete construction,1080606.0,133.89,2,2,1,Yes,Yes,10500000,83525.0,parking area,29.73,1800000,RPUSMLLJQHOFFBF09CA
Linkou,House and land (land + building) + parking space,28.85,Living,,,1080626,ground1 house1 park1,5,7,mansion,other,reinforced concrete construction,1080606.0,125.6,2,2,1,Yes,Yes,9500000,81360.0,parking area,29.73,1700000,RPVSMLLJQHOFFBF56CA
Linkou,House and land (land + building) + parking space,29.25,Living,,,1080626,ground1 house1 park1,7,7,mansion,other,reinforced concrete construction,1080606.0,128.83,2,2,1,Yes,Yes,9100000,75681.0,parking area,29.73,1600000,RPWSMLLJQHOFFBF66CA
Linkou,House and land (land + building) + parking space,37.94,Living,,,1080626,ground1 house1 park1,4,7,mansion,other,reinforced concrete construction,1080606.0,157.1,3,2,2,Yes,Yes,12000000,80082.0,parking area,29.73,1800000,RPOTMLLJQHOFFBF58CA
Linkou,House and land (land + building) + parking space,26.09,Living,,,1080626,ground1 house1 park1,7,7,mansion,other,reinforced concrete construction,1080606.0,116.19,2,2,1,Yes,Yes,9100000,86745.0,parking area,29.73,1600000,RPPTMLLJQHOFFBF68CA
Linkou,House and land (land + building) + parking space,26.09,Living,,,1080626,ground1 house1 park1,7,7,mansion,other,reinforced concrete construction,1080606.0,117.27,2,2,1,Yes,Yes,8350000,77108.0,parking area,29.73,1600000,RPUTMLLJQHOFFBF56CA
Linkou,House and land (land + building) + parking space,29.64,Living,,,1080626,ground1 house1 park1,3,7,mansion,other,reinforced concrete construction,1080606.0,130.0,2,2,1,Yes,Yes,9100000,74798.0,parking area,29.73,1600000,RPVTMLLJQHOFFBF66CA
Linkou,House and land (land + building) + parking space,30.83,Living,,,1080626,ground1 house1 park1,6,7,mansion,other,reinforced concrete construction,1080606.0,134.54,2,2,1,Yes,Yes,9700000,75374.0,parking area,29.73,1800000,RPWTMLLJQHOFFBF76CA
Linkou,House and land (land + building),25.69,Living,,,1080626,ground1 house1 park0,4,7,mansion,other,reinforced concrete construction,1080606.0,87.5399999999999,2,2,1,Yes,Yes,6950000,79392.0,,0.0,0,RPOUMLLJQHOFFBF68CA
Linkou,House and land (land + building) + parking space,39.13,Living,,,1080626,ground1 house1 park1,7,7,mansion,other,reinforced concrete construction,1080606.0,160.47,3,2,2,Yes,Yes,11900000,78017.0,parking area,29.73,1700000,RPRUMLLJQHOFFBF98CA
Linkou,House and land (land + building) + parking space,38.34,Living,,,1080626,ground1 house1 park1,7,7,mansion,other,reinforced concrete construction,1080606.0,158.45,2,2,2,Yes,Yes,11900000,78465.0,parking area,29.73,1800000,RPVPMLLMPHOFFBF09CA
Linkou,House and land (land + building) + parking space,37.94,Living,,,1080626,ground1 house1 park1,3,7,mansion,other,reinforced concrete construction,1080606.0,157.1,3,2,2,Yes,Yes,11400000,76156.0,parking area,29.73,1700000,RPTRMLLJQHOFFBF88CA
Linkou,House and land (land + building) + parking space,29.64,Living,,,1080626,ground1 house1 park1,4,7,mansion,other,reinforced concrete construction,1080606.0,130.15,2,2,1,Yes,Yes,9200000,74686.0,parking area,29.73,1700000,RPUNMLLJQHOFFBF58CA
Linkou,House and land (land + building) + parking space,37.55,Living,,,1080626,ground1 house1 park1,4,7,mansion,other,reinforced concrete construction,1080606.0,155.32,3,2,2,Yes,Yes,11170000,74608.0,parking area,29.73,1800000,RPVNMLLJQHOFFBF68CA
Linkou,House and land (land + building) + parking space,26.09,Living,,,1080626,ground1 house1 park1,5,7,mansion,other,reinforced concrete construction,1080606.0,117.27,2,2,1,Yes,Yes,8390000,77565.0,parking area,29.73,1600000,RPXNMLLJQHOFFBF88CA
Linkou,House and land (land + building) + parking space,29.64,Living,,,1080626,ground1 house1 park1,4,7,mansion,other,reinforced concrete construction,1080606.0,130.0,2,2,1,Yes,Yes,9170000,75496.0,parking area,29.73,1600000,RPOOMLLJQHOFFBF08CA
Linkou,House and land (land + building) + parking space,29.64,Living,,,1080626,ground1 house1 park1,7,7,mansion,other,reinforced concrete construction,1080606.0,130.0,2,2,1,Yes,Yes,9830000,81081.0,parking area,29.73,1700000,RPQOMLLJQHOFFBF28CA
Linkou,House and land (land + building) + parking space,39.52,Living,,,1080626,ground1 house1 park2,5,7,mansion,other,reinforced concrete construction,1080606.0,190.2,3,2,2,Yes,Yes,13220000,76641.0,parking area,59.46,3200000,RPROMLLJQHOFFBF38CA
Linkou,House and land (land + building) + parking space,29.25,Living,,,1080626,ground1 house1 park1,6,7,mansion,other,reinforced concrete construction,1080606.0,129.07,2,2,1,Yes,Yes,9260000,76102.0,parking area,29.73,1700000,RPSOMLLJQHOFFBF48CA
Linkou,House and land (land + building) + parking space,37.94,Living,,,1080626,ground1 house1 park1,3,7,mansion,other,reinforced concrete construction,1080606.0,157.1,3,2,2,Yes,Yes,11350000,74978.0,parking area,29.73,1800000,RPTOMLLJQHOFFBF58CA
Linkou,House and land (land + building) + parking space,37.94,Living,,,1080626,ground1 house1 park1,4,7,mansion,other,reinforced concrete construction,1080606.0,157.1,3,2,2,Yes,Yes,12000000,80082.0,parking area,29.73,1800000,RPUOMLLJQHOFFBF68CA
Linkou,House and land (land + building) + parking space,41.5,Living,,,1080626,ground1 house1 park1,6,7,mansion,other,reinforced concrete construction,1080606.0,168.91,3,2,2,Yes,Yes,12500000,76879.0,parking area,29.73,1800000,RPVOMLLJQHOFFBF78CA
Linkou,House and land (land + building) + parking space,25.69,Living,,,1080626,ground1 house1 park1,6,7,mansion,other,reinforced concrete construction,1080606.0,115.53,2,2,1,Yes,Yes,8100000,74592.0,parking area,29.73,1700000,RPWOMLLJQHOFFBF88CA
Linkou,House and land (land + building) + parking space,37.94,Living,,,1080626,ground1 house1 park1,5,7,mansion,other,reinforced concrete construction,1080606.0,157.1,3,2,2,Yes,Yes,11450000,76549.0,parking area,29.73,1700000,RPXOMLLJQHOFFBF98CA
Linkou,House and land (land + building) + parking space,30.83,Living,,,1080626,ground1 house1 park1,3,7,mansion,other,reinforced concrete construction,1080606.0,134.54,2,2,1,Yes,Yes,10260000,81672.0,parking area,29.73,1700000,RPOPMLLJQHOFFBF18CA
Linkou,House and land (land + building) + parking space,28.85,Living,,,1080626,ground1 house1 park1,3,7,mansion,other,reinforced concrete construction,1080606.0,125.84,2,2,1,Yes,Yes,9600000,81157.0,parking area,29.73,1800000,RPPPMLLJQHOFFBF28CA
Linkou,House and land (land + building) + parking space,26.09,Living,,,1080626,ground1 house1 park1,3,7,mansion,other,reinforced concrete construction,1080606.0,117.27,2,2,1,Yes,Yes,8400000,77679.0,parking area,29.73,1600000,RPQPMLLJQHOFFBF38CA
Linkou,House and land (land + building) + parking space,39.13,Living,,,1080626,ground1 house1 park1,4,7,mansion,other,reinforced concrete construction,1080606.0,159.36,3,2,2,Yes,Yes,12450000,82224.0,parking area,28.62,1700000,RPSPMLLJQHOFFBF58CA
Linkou,House and land (land + building) + parking space,29.25,Living,,,1080626,ground1 house1 park1,4,7,mansion,other,reinforced concrete construction,1080606.0,129.07,2,2,1,Yes,Yes,9560000,78116.0,parking area,29.73,1800000,RPUPMLLJQHOFFBF78CA
Linkou,House and land (land + building) + parking space,29.25,Living,,,1080626,ground1 house1 park1,7,7,mansion,other,reinforced concrete construction,1080606.0,129.07,2,2,1,Yes,Yes,9780000,82343.0,parking area,29.73,1600000,RPVPMLLJQHOFFBF88CA
Linkou,House and land (land + building) + parking space,30.83,Living,,,1080626,ground1 house1 park1,6,7,mansion,other,reinforced concrete construction,1080606.0,133.89,2,2,1,Yes,Yes,10500000,84485.0,parking area,29.73,1700000,RPWPMLLJQHOFFBF98CA
